DATE_TIME,PLANT_ID,SOURCE_KEY,AC_POWER_actual_scaled,AC_POWER_predicted_scaled,residual,is_anomaly
2020-06-13 13:15:00,4135001,1BY6WEcLGh8j5v7,1.322893866720534,1.8284484,0.5055545480820172,False
2020-06-13 13:30:00,4135001,1BY6WEcLGh8j5v7,1.211255364525796,1.6794242,0.46816880215358636,False
2020-06-13 13:45:00,4135001,1BY6WEcLGh8j5v7,1.0177010308006544,1.570588,0.5528869618674974,False
2020-06-13 14:00:00,4135001,1BY6WEcLGh8j5v7,2.128252369132266,1.5282899,0.5999624550011013,False
2020-06-13 14:15:00,4135001,1BY6WEcLGh8j5v7,1.892960416388914,1.7051523,0.1878081432108134,False
2020-06-13 14:30:00,4135001,1BY6WEcLGh8j5v7,1.3259046493971751,1.544372,0.21846731315012713,False
2020-06-13 14:45:00,4135001,1BY6WEcLGh8j5v7,1.8643274514377437,1.432514,0.4318134991824947,False
2020-06-13 15:00:00,4135001,1BY6WEcLGh8j5v7,1.8126791439543208,1.5310119,0.28166720490555375,False
2020-06-13 15:15:00,4135001,1BY6WEcLGh8j5v7,1.574240195320182,1.4111966,0.16304360585027222,False
2020-06-13 15:30:00,4135001,1BY6WEcLGh8j5v7,0.9447705770630695,1.4502105,0.5054398750167034,False
2020-06-13 15:45:00,4135001,1BY6WEcLGh8j5v7,1.044417616285516,1.1410342,0.09661662920551173,False
2020-06-13 16:00:00,4135001,1BY6WEcLGh8j5v7,0.8560628711316157,0.8385586,0.01750425687761792,False
2020-06-13 16:15:00,4135001,1BY6WEcLGh8j5v7,-0.0435598984800717,0.8793792,0.9229391113363644,False
2020-06-13 16:30:00,4135001,1BY6WEcLGh8j5v7,0.3232248124492043,0.1636254,0.15959940821050345,False
2020-06-13 16:45:00,4135001,1BY6WEcLGh8j5v7,-0.2293735617501839,0.07771556,0.3070891225440605,False
2020-06-13 17:00:00,4135001,1BY6WEcLGh8j5v7,-0.3312798619598547,-0.2666308,0.06464906338159238,False
2020-06-13 17:15:00,4135001,1BY6WEcLGh8j5v7,-0.2877667736605852,-0.47296017,0.18519340042312454,False
2020-06-13 17:30:00,4135001,1BY6WEcLGh8j5v7,-0.4220260696584513,-0.4588753,0.03684922884160974,False
2020-06-13 17:45:00,4135001,1BY6WEcLGh8j5v7,-0.505031607165051,-0.50331986,0.0017117476603513149,False
2020-06-13 18:00:00,4135001,1BY6WEcLGh8j5v7,-0.5825510384168646,-0.55551636,0.027034676226618037,False
2020-06-13 18:15:00,4135001,1BY6WEcLGh8j5v7,-0.654006631470247,-0.6029527,0.051053912735505746,False
2020-06-13 18:30:00,4135001,1BY6WEcLGh8j5v7,-0.7062138829497718,-0.6589071,0.04730676749032969,False
2020-06-13 18:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7081097,0.014712828803761568,False
2020-06-13 19:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.73738235,0.014559846710459623,False
2020-06-13 19:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7383839,0.015561383556620512,False
2020-06-13 19:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7212443,0.0015782300717669395,False
2020-06-13 19:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7027922,0.020030278373463717,False
2020-06-13 20:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69426674,0.02855576913426694,False
2020-06-13 20:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6948318,0.027990717101796236,False
2020-06-13 20:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6932109,0.02961160581181821,False
2020-06-13 20:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.68719494,0.03562756221364316,False
2020-06-13 21:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6937843,0.02903820912907895,False
2020-06-13 21:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7074414,0.015381116080983248,False
2020-06-13 21:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.71481127,0.008011240173085299,False
2020-06-13 21:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7189882,0.00383432548116025,False
2020-06-13 22:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.71726733,0.005555171180470553,False
2020-06-13 22:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.71603435,0.006788152862294283,False
2020-06-13 22:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7144454,0.008377093482716647,False
2020-06-13 22:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7136306,0.009191888976796236,False
2020-06-13 23:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7137127,0.009109813380940524,False
2020-06-13 23:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7116383,0.011184233833058443,False
2020-06-13 23:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7026533,0.020169216800435152,False
2020-06-13 23:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7022661,0.02055640857289609,False
2020-06-14 00:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6991132,0.023709315467579928,False
2020-06-14 00:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6877726,0.03504993360112485,False
2020-06-14 00:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69120675,0.03161575238774594,False
2020-06-14 00:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69787115,0.024951357055409518,False
2020-06-14 01:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70300716,0.01981534402440366,False
2020-06-14 01:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.709842,0.012980479408009615,False
2020-06-14 01:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.71023244,0.012590068984730807,False
2020-06-14 01:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69577074,0.027051765132649508,False
2020-06-14 02:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6807172,0.04210533540318784,False
2020-06-14 02:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6755616,0.047260898757680025,False
2020-06-14 02:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6786124,0.04421009461949643,False
2020-06-14 02:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6916854,0.031137127090199557,False
2020-06-14 03:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70015866,0.022663849998219576,False
2020-06-14 03:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6968172,0.026005286384327975,False
2020-06-14 03:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69733274,0.02548976581166562,False
2020-06-14 03:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.697752,0.025070506740315524,False
2020-06-14 04:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6924389,0.03038360517094907,False
2020-06-14 04:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6833787,0.03944380920003232,False
2020-06-14 04:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.679889,0.042933482337697115,False
2020-06-14 04:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6835335,0.03928901593755063,False
2020-06-14 05:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.68703943,0.035783070731862154,False
2020-06-14 05:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6808562,0.04196627776692685,False
2020-06-14 05:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.67290795,0.04991455714772519,False
2020-06-14 05:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.67538875,0.04743375222752866,False
2020-06-14 06:00:00,4135001,1BY6WEcLGh8j5v7,-0.709821185614924,-0.6760103,0.033810874965052196,False
2020-06-14 06:15:00,4135001,1BY6WEcLGh8j5v7,-0.6444717038497423,-0.66049033,0.01601863018422378,False
2020-06-14 06:30:00,4135001,1BY6WEcLGh8j5v7,-0.5634623951336198,-0.6071616,0.04369918638264603,False
2020-06-14 06:45:00,4135001,1BY6WEcLGh8j5v7,-0.4573569690625275,-0.5099383,0.05258133059338682,False
2020-06-14 07:00:00,4135001,1BY6WEcLGh8j5v7,-0.263793241395178,-0.3780002,0.11420695839959127,False
2020-06-14 07:15:00,4135001,1BY6WEcLGh8j5v7,0.0354625757034203,-0.13810769,0.17357026293829883,False
2020-06-14 07:30:00,4135001,1BY6WEcLGh8j5v7,0.0501313337736454,0.17042583,0.12029449849793053,False
2020-06-14 07:45:00,4135001,1BY6WEcLGh8j5v7,0.3374990217903049,0.26966548,0.06783354213027071,False
2020-06-14 08:00:00,4135001,1BY6WEcLGh8j5v7,0.2889319520761477,0.47614306,0.18721111003856789,False
2020-06-14 08:15:00,4135001,1BY6WEcLGh8j5v7,0.0927660816376256,0.54056835,0.44780227010797985,False
2020-06-14 08:30:00,4135001,1BY6WEcLGh8j5v7,0.4642055280185285,0.40956903,0.05463650297885564,False
2020-06-14 08:45:00,4135001,1BY6WEcLGh8j5v7,0.5469856090709098,0.5415899,0.005395693318498873,False
2020-06-14 09:00:00,4135001,1BY6WEcLGh8j5v7,0.7597929812252785,0.72959524,0.030197737294461846,False
2020-06-14 09:15:00,4135001,1BY6WEcLGh8j5v7,1.305796755125146,0.9178296,0.38796718197069646,False
2020-06-14 09:30:00,4135001,1BY6WEcLGh8j5v7,1.2528144973268924,1.2460077,0.006806816433948093,False
2020-06-14 09:45:00,4135001,1BY6WEcLGh8j5v7,1.2587139401163088,1.3581196,0.09940566685543195,False
2020-06-14 10:00:00,4135001,1BY6WEcLGh8j5v7,1.3296199832630955,1.4888202,0.1592002119349636,False
2020-06-14 10:15:00,4135001,1BY6WEcLGh8j5v7,1.1377565728130772,1.5672591,0.4295025004443691,False
2020-06-14 10:30:00,4135001,1BY6WEcLGh8j5v7,1.9489957298667773,1.5033458,0.4456498827369555,False
2020-06-14 10:45:00,4135001,1BY6WEcLGh8j5v7,2.0344718949536382,1.7899688,0.24450304672518364,False
2020-06-14 11:00:00,4135001,1BY6WEcLGh8j5v7,-0.1680869924928709,1.916396,2.0844830143358273,True
2020-06-14 11:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.7620391,2.4848615710027055,True
2020-06-14 11:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.8136016,2.5364241186864214,True
2020-06-14 11:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.7917327,2.5145551745183305,True
2020-06-14 12:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.3115987,2.034421164203389,True
2020-06-14 12:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.5102314,2.2330538813359575,True
2020-06-14 12:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.3481239,2.0709464136845903,True
2020-06-14 12:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.3194219,2.0422443930394487,True
2020-06-14 13:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.4012767,2.1240992132909136,True
2020-06-14 13:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.408198,2.131020504642232,True
2020-06-14 13:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.616228,2.3390504900700884,True
2020-06-14 13:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.5299718,2.252794343639119,True
2020-06-14 14:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,1.6901578,2.4129802767522173,True
2020-06-14 14:15:00,4135001,1BY6WEcLGh8j5v7,0.1194732729172469,1.7413871,1.621913855912709,True
2020-06-14 14:30:00,4135001,1BY6WEcLGh8j5v7,1.179466009741631,1.5860468,0.4065808051768871,False
2020-06-14 14:45:00,4135001,1BY6WEcLGh8j5v7,0.8208822761180293,1.3564956,0.5356133427021611,False
2020-06-14 15:00:00,4135001,1BY6WEcLGh8j5v7,1.5137802995529823,1.121433,0.3923472799149208,False
2020-06-14 15:15:00,4135001,1BY6WEcLGh8j5v7,1.788250001809372,1.3119097,0.47634032621122757,False
2020-06-14 15:30:00,4135001,1BY6WEcLGh8j5v7,0.95863144979063,1.3823069,0.42367548361238516,False
2020-06-14 15:45:00,4135001,1BY6WEcLGh8j5v7,0.6532883094802611,0.8457207,0.19243239888994768,False
2020-06-14 16:00:00,4135001,1BY6WEcLGh8j5v7,0.6425791296145913,0.78287315,0.14029402407193214,False
2020-06-14 16:15:00,4135001,1BY6WEcLGh8j5v7,0.3131497289432218,0.6354956,0.3223458741413424,False
2020-06-14 16:30:00,4135001,1BY6WEcLGh8j5v7,-0.0154295133825145,0.2567181,0.2721476124997936,False
2020-06-14 16:45:00,4135001,1BY6WEcLGh8j5v7,-0.1885659503754718,-0.0853566,0.10320934979287216,False
2020-06-14 17:00:00,4135001,1BY6WEcLGh8j5v7,-0.3041405459192449,-0.31099892,0.006858370706731676,False
2020-06-14 17:15:00,4135001,1BY6WEcLGh8j5v7,-0.3284992329715686,-0.42860925,0.1001100190044446,False
2020-06-14 17:30:00,4135001,1BY6WEcLGh8j5v7,-0.4736321041389062,-0.45023316,0.023398942689473845,False
2020-06-14 17:45:00,4135001,1BY6WEcLGh8j5v7,-0.591118382256794,-0.5246754,0.06644295338945394,False
2020-06-14 18:00:00,4135001,1BY6WEcLGh8j5v7,-0.6313200795455979,-0.6083297,0.022990366201023904,False
2020-06-14 18:15:00,4135001,1BY6WEcLGh8j5v7,-0.6648802065608088,-0.65318376,0.011696448301989237,False
2020-06-14 18:30:00,4135001,1BY6WEcLGh8j5v7,-0.7093092116691743,-0.66895574,0.04035346835633857,False
2020-06-14 18:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6837104,0.03911210935185727,False
2020-06-14 19:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6987251,0.024097401309712496,False
2020-06-14 19:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7041431,0.018679398704274264,False
2020-06-14 19:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7040627,0.018759805370076266,False
2020-06-14 19:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7019411,0.020881432700856295,False
2020-06-14 20:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69722164,0.02560086886952695,False
2020-06-14 20:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6938668,0.02895571630070981,False
2020-06-14 20:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6926557,0.030166823077900973,False
2020-06-14 20:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6928817,0.02994080226491269,False
2020-06-14 21:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6903668,0.03245570104192075,False
2020-06-14 21:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.68289393,0.03992857377599057,False
2020-06-14 21:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6784174,0.04440512101720151,False
2020-06-14 21:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.68300486,0.03981764953206357,False
2020-06-14 22:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6950392,0.027783292937977877,False
2020-06-14 22:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7039433,0.018879193473561373,False
2020-06-14 22:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69782925,0.024993259120686617,False
2020-06-14 22:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6975734,0.025249082256062594,False
2020-06-14 23:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70340014,0.019422370601399508,False
2020-06-14 23:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70578283,0.017039674926503268,False
2020-06-14 23:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.697769,0.025053519416554537,False
2020-06-14 23:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.67611843,0.046704072166188326,False
2020-06-15 00:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6656303,0.05719222467015561,False
2020-06-15 00:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6633409,0.05948157947133359,False
2020-06-15 00:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6692747,0.0535478178746539,False
2020-06-15 00:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6790924,0.04373009841512021,False
2020-06-15 01:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.68779784,0.035024661231740084,False
2020-06-15 01:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6882668,0.03455569188664731,False
2020-06-15 01:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.68522745,0.03759505193303403,False
2020-06-15 01:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69635767,0.026464838195546236,False
2020-06-15 02:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.704518,0.018304485488637057,False
2020-06-15 02:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7026128,0.020209688354237643,False
2020-06-15 02:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70025915,0.022563356567128268,False
2020-06-15 02:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70054585,0.02227665822575864,False
2020-06-15 03:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6976628,0.025159734893544283,False
2020-06-15 03:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.69609827,0.026724237609608736,False
2020-06-15 03:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6919753,0.030847210098012057,False
2020-06-15 03:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6837593,0.03906323354314145,False
2020-06-15 04:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.67960256,0.04321994226048764,False
2020-06-15 04:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6826983,0.040124196220143404,False
2020-06-15 04:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.6975622,0.025260287929280367,False
2020-06-15 04:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70799375,0.014828759837849703,False
2020-06-15 05:00:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7116161,0.011206406760914889,False
2020-06-15 05:15:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.71040833,0.012414175677998629,False
2020-06-15 05:30:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.7090612,0.013761300254567232,False
2020-06-15 05:45:00,4135001,1BY6WEcLGh8j5v7,-0.7228225056416827,-0.70581275,0.01700975339482602,False
2020-06-15 06:00:00,4135001,1BY6WEcLGh8j5v7,-0.7007277768107201,-0.69653684,0.004190937802388772,False
2020-06-15 06:15:00,4135001,1BY6WEcLGh8j5v7,-0.6155381303806245,-0.6657787,0.050240566156393274,False
2020-06-15 06:30:00,4135001,1BY6WEcLGh8j5v7,-0.4948484923504568,-0.5864212,0.09157269934189549,False
2020-06-15 06:45:00,4135001,1BY6WEcLGh8j5v7,-0.3701288208652896,-0.44372898,0.07360016253696261,False
